ID_Bien,ID_Adresse,Type local,Nombre pieces principales,Surface Carrez
937,937,Appartement,2,31.17
938,938,Appartement,2,28.73
939,939,Appartement,2,53.63
940,940,Appartement,3,68.8
941,941,Appartement,2,25.68
942,942,Appartement,4,78.2
943,943,Appartement,2,40.64
944,944,Appartement,4,66
945,945,Appartement,2,48.21
946,946,Appartement,2,49.98
947,947,Appartement,3,67.48
948,948,Maison,2,31.21
949,949,Maison,2,47.71
950,950,Appartement,2,62
951,951,Appartement,6,131.26
952,952,Appartement,3,49.26
953,953,Appartement,2,33.15
954,954,Appartement,2,82
955,955,Appartement,2,48.51
956,956,Appartement,3,50.8
957,957,Appartement,3,60.15
958,958,Appartement,2,38.29
959,959,Appartement,2,28.89
960,960,Appartement,1,17.13
961,961,Appartement,2,70.46
962,962,Appartement,1,20.17
963,963,Appartement,4,77.2
964,964,Appartement,3,57.46
965,965,Appartement,6,120.99
966,966,Appartement,3,90.06
967,967,Appartement,4,68.38
968,968,Appartement,2,38.23
969,969,Appartement,3,71.79
970,970,Appartement,3,69.02
971,971,Appartement,3,62.1
972,972,Appartement,1,17.11
973,973,Appartement,2,61.54
974,974,Appartement,3,64.23
975,975,Appartement,3,59.36
976,976,Appartement,2,43
977,977,Appartement,2,53.78
978,978,Appartement,4,66.83
979,979,Appartement,1,18.98
980,980,Appartement,4,73.39
981,981,Appartement,4,68.04
982,982,Appartement,3,59.2
983,983,Appartement,3,63.2
984,984,Appartement,2,41.46
985,985,Maison,4,95.87
986,986,Appartement,1,12.46
987,987,Appartement,2,38
988,988,Appartement,3,84.67
989,989,Appartement,3,72.5
990,990,Appartement,4,69.3
991,991,Appartement,2,44.38
992,992,Maison,4,98.03
993,993,Appartement,2,17.07
994,994,Appartement,5,107.3
995,995,Appartement,2,45.5
996,996,Appartement,3,53.45
997,997,Appartement,3,64.53
998,998,Appartement,3,65.02
999,999,Maison,5,90.7
1000,1000,Appartement,1,38.29
1001,1001,Appartement,4,76.74
1002,1002,Appartement,4,75.4
1003,1003,Appartement,3,65.18
1004,1004,Appartement,5,97.9
1005,1005,Appartement,3,59.61
1006,1006,Appartement,1,22.8
1007,1007,Appartement,4,68.55
1008,1008,Appartement,2,52.04
1009,1009,Appartement,2,54.26
1010,1010,Appartement,3,64.77
1011,1011,Appartement,3,55.15
1012,1012,Maison,3,48.17
1013,1013,Appartement,2,41.9
1014,1014,Appartement,4,84.58
1015,1015,Maison,3,69.4
1016,1016,Appartement,4,64.46
1017,1017,Appartement,2,32.34
1018,1018,Appartement,4,83.63
1019,1019,Appartement,2,45.36
1020,1020,Appartement,2,30.62
1021,1021,Appartement,2,35.57
1022,1022,Appartement,3,72
1023,1023,Appartement,1,25.28
1024,1024,Appartement,3,66.36
1025,1025,Maison,2,37.59
1026,1026,Appartement,3,59.6
1027,1027,Appartement,3,52.03
1028,1028,Appartement,6,140.2
1029,1029,Appartement,3,88.98
1030,1030,Appartement,2,50.64
1031,1031,Appartement,1,37.87
1032,1032,Appartement,4,107.8
1033,1033,Appartement,1,85.19
1034,1034,Appartement,2,20.52
1035,1035,Appartement,4,76.28
1036,1036,Appartement,2,36.03
1037,1037,Appartement,1,22.77
1038,1038,Appartement,2,33.53
1039,1039,Appartement,3,71.6
1040,1040,Appartement,4,82.42
1041,1041,Appartement,2,42.05
1042,1042,Appartement,1,21.75
1043,1043,Appartement,2,38.71
1044,1044,Appartement,1,33.91
1045,1045,Appartement,2,27.52
1046,1046,Appartement,3,57.82
1047,1047,Appartement,5,80.15
1048,1048,Appartement,5,150.95
1049,1049,Appartement,2,60.34
1050,1050,Appartement,2,29.92
1051,1051,Appartement,1,34.87
1052,1052,Maison,5,86.84
1053,1053,Appartement,4,126.73
1054,1054,Appartement,2,61.22
1055,1055,Appartement,1,23.57
1056,1056,Appartement,4,73.01
1057,1057,Appartement,3,48.12
1058,1058,Appartement,3,47.42
1059,1059,Maison,4,119.02
1060,1060,Appartement,1,21.8
1061,1061,Maison,4,88.19
1062,1062,Appartement,3,47
1063,1063,Appartement,2,51.24
1064,1064,Appartement,3,68.35
1065,1065,Appartement,2,111.65
1066,1066,Appartement,2,56.89
1067,1067,Appartement,4,83.34
1068,1068,Appartement,3,71.73
1069,1069,Appartement,4,88.14
1070,1070,Appartement,1,28.64
1071,1071,Appartement,4,74.1
1072,1072,Appartement,2,20.05
1073,1073,Appartement,4,79.49
1074,1074,Maison,5,78.71
1075,1075,Appartement,2,37.38
1076,1076,Appartement,4,128.22
1077,1077,Appartement,3,76.68
1078,1078,Appartement,2,71.48
1079,1079,Appartement,3,179.73
1080,1080,Appartement,2,38.89
1081,1081,Appartement,2,36.24
1082,1082,Appartement,1,27.83
1083,1083,Appartement,3,42.95
1084,1084,Appartement,2,39.1
1085,1085,Appartement,4,66.36
1086,1086,Appartement,1,31.03
1087,1087,Appartement,3,66.11
1088,1088,Appartement,3,76.8
1089,1089,Appartement,3,62.24
1090,1090,Appartement,3,54.15
1091,1091,Maison,3,206.78
1092,1092,Appartement,3,88.39
1093,1093,Appartement,3,56.08
1094,1094,Maison,4,86.68
1095,1095,Appartement,4,74.55
1096,1096,Appartement,3,50.67
1097,1097,Appartement,6,117
1098,1098,Appartement,4,91.9
1099,1099,Appartement,4,65.63
1100,1100,Appartement,4,83.21
1101,1101,Appartement,3,65.55
1102,1102,Appartement,2,45.6
1103,1103,Appartement,4,94.65
1104,1104,Maison,4,94.45
1105,1105,Appartement,6,153.37
1106,1106,Appartement,4,65.62
1107,1107,Appartement,2,61.41
1108,1108,Appartement,5,187.1
1109,1109,Appartement,2,59.72
1110,1110,Appartement,3,95.46
1111,1111,Appartement,4,56.64
1112,1112,Appartement,3,58.12
1113,1113,Appartement,3,64.43
1114,1114,Appartement,4,114.48
1115,1115,Appartement,4,83.13
1116,1116,Appartement,5,136.51
1117,1117,Appartement,5,119.1
1118,1118,Appartement,4,78.96
1119,1119,Appartement,2,83.62
1120,1120,Appartement,3,90.13
1121,1121,Appartement,3,84.02
1122,1122,Appartement,4,145.22
1123,1123,Appartement,3,47.05
1124,1124,Appartement,1,25
1125,1125,Appartement,3,29.26
1126,1126,Appartement,1,21.15
1127,1127,Appartement,2,33.51
1128,1128,Appartement,3,45.93
1129,1129,Appartement,1,12.57
1130,1130,Appartement,1,17.66
1131,1131,Appartement,1,29.74
1132,1132,Appartement,1,30.07
1133,1133,Maison,3,28.27
1134,1134,Appartement,1,11.08
1135,1135,Maison,3,63.4
1136,1136,Appartement,1,22.29
1137,1137,Appartement,3,52.45
1138,1138,Appartement,1,38.54
1139,1139,Appartement,1,31.76
1140,1140,Appartement,1,29.22
1141,1141,Appartement,2,22.39
1142,1142,Appartement,1,9.74
1143,1143,Appartement,4,80.03
1144,1144,Appartement,1,20.23
1145,1145,Appartement,3,54.4
1146,1146,Appartement,1,34.47
1147,1147,Appartement,2,33.76
1148,1148,Appartement,1,21.93
1149,1149,Appartement,2,47.73
1150,1150,Appartement,1,32.8
1151,1151,Appartement,2,36.08
1152,1152,Appartement,2,35.85
1153,1153,Appartement,1,12.52
1154,1154,Appartement,3,58.8
1155,1155,Appartement,2,24
1156,1156,Appartement,4,66.07
1157,1157,Appartement,2,20.13
1158,1158,Maison,3,24.52
1159,1159,Appartement,2,39.97
1160,1160,Appartement,1,35.4
1161,1161,Appartement,3,66.83
1162,1162,Appartement,2,30.06
1163,1163,Appartement,1,29.49
1164,1164,Appartement,2,27.42
1165,1165,Appartement,4,62.09
1166,1166,Appartement,1,19.57
1167,1167,Appartement,2,55
1168,1168,Appartement,2,21.04
1169,1169,Appartement,3,141.89
1170,1170,Appartement,2,46.99
1171,1171,Appartement,1,25.04
1172,1172,Appartement,2,45.77
1173,1173,Appartement,1,21.63
1174,1174,Appartement,2,41.76
1175,1175,Appartement,2,39.78
1176,1176,Appartement,4,83.79
1177,1177,Appartement,1,26.1
1178,1178,Appartement,1,24.82
1179,1179,Appartement,2,35.63
1180,1180,Appartement,3,64.27
1181,1181,Appartement,1,24.2
1182,1182,Appartement,1,38.41
1183,1183,Appartement,1,21
1184,1184,Appartement,5,78.95
1185,1185,Appartement,1,52.43
1186,1186,Appartement,1,30.59
1187,1187,Appartement,1,18.92
1188,1188,Appartement,1,19.97
1189,1189,Appartement,1,26.45
1190,1190,Appartement,1,37.18
1191,1191,Appartement,2,30.37
1192,1192,Appartement,2,38.59
1193,1193,Maison,2,23.69
1194,1194,Appartement,2,45.25
1195,1195,Appartement,2,16.87
1196,1196,Appartement,1,17.54
1197,1197,Appartement,3,47.6
1198,1198,Appartement,3,34.36
1199,1199,Appartement,2,30.09
1200,1200,Appartement,2,42.21
1201,1201,Appartement,1,27.59
1202,1202,Appartement,2,39.22
1203,1203,Appartement,1,16.03
1204,1204,Appartement,2,33.55
1205,1205,Maison,2,30.07
1206,1206,Appartement,3,59.1
1207,1207,Appartement,1,71.48
1208,1208,Appartement,2,33.23
1209,1209,Appartement,2,42.31
1210,1210,Appartement,1,18.47
1211,1211,Appartement,5,81.8
1212,1212,Appartement,4,74.13
1213,1213,Appartement,3,55.8
1214,1214,Appartement,4,76.73
1215,1215,Appartement,2,57.03
1216,1216,Appartement,2,45.1
1217,1217,Appartement,1,27.44
1218,1218,Appartement,1,20.67
1219,1219,Appartement,1,23
1220,1220,Appartement,2,21.07
1221,1221,Appartement,2,35.83
1222,1222,Maison,3,94.5
1223,1223,Appartement,1,32.57
1224,1224,Appartement,3,58.01
1225,1225,Appartement,2,44.73
1226,1226,Appartement,3,62.24
1227,1227,Appartement,2,46.4
1228,1228,Appartement,2,34.6
1229,1229,Appartement,2,23.04
1230,1230,Appartement,4,77.77
1231,1231,Appartement,1,31.98
1232,1232,Appartement,3,31.99
1233,1233,Appartement,3,70.05
1234,1234,Appartement,2,48.68
1235,1235,Appartement,4,76.2
1236,1236,Maison,3,38.2
1237,1237,Appartement,4,78.4
1238,1238,Appartement,3,57.96
1239,1239,Appartement,1,18.49
1240,1240,Appartement,3,58
1241,1241,Appartement,3,44.4
1242,1242,Appartement,3,58.53
1243,1243,Appartement,3,68.69
1244,1244,Appartement,1,8.25
1245,1245,Appartement,2,55.46
1246,1246,Appartement,2,41.78
1247,1247,Appartement,2,50
1248,1248,Appartement,3,48.3
1249,1249,Appartement,4,78
1250,1250,Appartement,2,32.71
1251,1251,Appartement,4,61.23
1252,1252,Appartement,3,53.95
1253,1253,Appartement,1,21.4
1254,1254,Maison,3,40.2
1255,1255,Appartement,3,71.7
1256,1256,Appartement,5,83.52
1257,1257,Appartement,1,20.09
1258,1258,Appartement,4,75.44
1259,1259,Appartement,2,46.07
1260,1260,Appartement,3,37.57
1261,1261,Appartement,2,38.7
1262,1262,Appartement,2,34.2
1263,1263,Appartement,1,14.01
1264,1264,Appartement,1,29.02
1265,1265,Appartement,4,76.45
1266,1266,Appartement,2,43.1
1267,1267,Appartement,2,54.53
1268,1268,Appartement,4,67.06
1269,1269,Appartement,3,39
1270,1270,Maison,3,43.1
1271,1271,Appartement,4,85.96
1272,1272,Appartement,4,60.07
1273,1273,Appartement,2,28.87
1274,1274,Appartement,3,68.08
1275,1275,Appartement,2,37.83
1276,1276,Appartement,3,66
1277,1277,Appartement,3,70.95
1278,1278,Appartement,3,51.66
1279,1279,Appartement,2,46.54
1280,1280,Maison,3,68.7
1281,1281,Appartement,2,56.34
1282,1282,Appartement,4,80.67
1283,1283,Appartement,2,28.14
1284,1284,Appartement,3,54.08
1285,1285,Appartement,2,34.55
1286,1286,Appartement,1,24.57
1287,1287,Appartement,4,95.73
1288,1288,Appartement,2,39.53
1289,1289,Appartement,4,81.7
1290,1290,Appartement,1,32.72
1291,1291,Appartement,3,43.14
1292,1292,Appartement,2,44.63
1293,1293,Appartement,4,75.91
1294,1294,Appartement,5,88.92
1295,1295,Appartement,1,34.04
1296,1296,Appartement,2,27.4
1297,1297,Appartement,2,41.88
1298,1298,Appartement,1,27.42
1299,1299,Appartement,2,44.43
1300,1300,Appartement,3,79.09
1301,1301,Appartement,2,44.39
1302,1302,Appartement,4,91
1303,1303,Appartement,2,48.89
1304,1304,Appartement,2,48.03
1305,1305,Appartement,3,68.44
1306,1306,Appartement,3,51.17
1307,1307,Maison,2,40.67
1308,1308,Appartement,3,69.3
1309,1309,Appartement,2,49.34
1310,1310,Appartement,2,55.44
1311,1311,Appartement,3,61.9
1312,1312,Appartement,2,31.43
1313,1313,Appartement,2,47.83
1314,1314,Appartement,4,80.58
1315,1315,Appartement,3,43.89
1316,1316,Appartement,3,58.39
1317,1317,Appartement,2,27.37
1318,1318,Appartement,4,75.15
1319,1319,Appartement,2,154.9
1320,1320,Appartement,1,37.25
1321,1321,Appartement,4,71.56
1322,1322,Maison,5,91.01
1323,1323,Appartement,1,15.25
1324,1324,Appartement,2,69.14
1325,1325,Appartement,4,76.03
1326,1326,Appartement,3,60.75
1327,1327,Appartement,1,9.85
1328,1328,Appartement,1,16.58
1329,1329,Appartement,1,41.51
1330,1330,Appartement,3,61.93
1331,1331,Appartement,2,27.65
1332,1332,Appartement,2,28.8
1333,1333,Appartement,2,8.2
1334,1334,Maison,4,141
1335,1335,Appartement,2,50.83
1336,1336,Appartement,2,71.95
1337,1337,Maison,2,42
1338,1338,Appartement,1,24.04
1339,1339,Appartement,2,37.92
1340,1340,Appartement,3,59.66
1341,1341,Appartement,3,57.48
1342,1342,Appartement,4,84.23
1343,1343,Maison,5,120.5
1344,1344,Maison,4,80.7
1345,1345,Appartement,2,45.35
1346,1346,Appartement,2,23.35
1347,1347,Maison,2,42.6
1348,1348,Appartement,5,149.55
1349,1349,Appartement,3,59.62
1350,1350,Appartement,2,21.42
1351,1351,Appartement,3,46.05
1352,1352,Appartement,2,37.89
1353,1353,Appartement,3,79.49
1354,1354,Appartement,2,45.56
1355,1355,Appartement,3,58.58
1356,1356,Appartement,3,67.04
1357,1357,Appartement,2,42.04
1358,1358,Appartement,1,23.16
1359,1359,Maison,5,86.78
1360,1360,Appartement,3,63.08
1361,1361,Appartement,1,29.17
1362,1362,Appartement,1,30.32
1363,1363,Appartement,3,49.19
1364,1364,Appartement,2,56.45
1365,1365,Maison,4,80.21
1366,1366,Appartement,2,47.14
1367,1367,Appartement,2,71.85
1368,1368,Appartement,1,45.51
1369,1369,Maison,5,79.74
1370,1370,Appartement,2,56.8
1371,1371,Appartement,5,90
1372,1372,Appartement,6,44.87
1373,1373,Appartement,3,71.98
1374,1374,Appartement,3,117.15
1375,1375,Appartement,3,71.35
1376,1376,Appartement,3,49.72
1377,1377,Appartement,3,62.8
1378,1378,Appartement,1,26.12
1379,1379,Appartement,3,65
1380,1380,Appartement,3,40.9
1381,1381,Appartement,2,35.11
1382,1382,Appartement,2,34.07
1383,1383,Appartement,2,38.53
1384,1384,Appartement,2,35.02
1385,1385,Maison,3,71.34
1386,1386,Appartement,2,32.61
1387,1387,Appartement,1,40.33
1388,1388,Appartement,1,23.68
1389,1389,Appartement,3,197.65
1390,1390,Appartement,1,22.2
1391,1391,Appartement,2,36.5
1392,1392,Appartement,4,64.28
1393,1393,Maison,4,109.02
1394,1394,Appartement,2,39.04
1395,1395,Appartement,3,65.95
1396,1396,Appartement,2,41.8
1397,1397,Appartement,4,78.9
1398,1398,Appartement,5,82.19
1399,1399,Appartement,6,101.31
1400,1400,Appartement,3,66.2
1401,1401,Appartement,1,22.34
1402,1402,Appartement,3,85.56
1403,1403,Appartement,2,34.31
1404,1404,Maison,4,85.93
1405,1405,Maison,3,76.92
1406,1406,Appartement,3,71.74
1407,1407,Appartement,3,40.32
1408,1408,Appartement,2,59.14
1409,1409,Appartement,2,38.29
1410,1410,Appartement,1,31.75
1411,1411,Appartement,3,64.26
1412,1412,Appartement,4,82
1413,1413,Appartement,5,81.16
1414,1414,Appartement,3,56.36
1415,1415,Appartement,4,84.26
1416,1416,Appartement,1,23.05
1417,1417,Appartement,2,27.03
1418,1418,Appartement,3,53.73
1419,1419,Appartement,2,36.88
1420,1420,Appartement,3,52.56
1421,1421,Appartement,2,42.43
1422,1422,Maison,6,95.65
1423,1423,Appartement,3,71.57
1424,1424,Appartement,2,32.7
1425,1425,Appartement,4,71.8
1426,1426,Appartement,3,75.26
1427,1427,Appartement,2,30.69
1428,1428,Appartement,5,142.98
1429,1429,Appartement,2,59.53
1430,1430,Maison,4,79.13
1431,1431,Appartement,2,28.81
1432,1432,Maison,4,90.27
1433,1433,Appartement,3,65.6
1434,1434,Appartement,3,64.47
1435,1435,Appartement,3,60.92
1436,1436,Maison,5,110.59
1437,1437,Appartement,2,61.14
1438,1438,Appartement,2,36.22
1439,1439,Appartement,3,83.43
1440,1440,Maison,4,97.68
1441,1441,Appartement,2,36.21
1442,1442,Maison,4,98.96
1443,1443,Appartement,2,27.03
1444,1444,Appartement,2,55.46
1445,1445,Appartement,3,62.05
1446,1446,Appartement,2,34.89
1447,1447,Appartement,2,24.19
1448,1448,Appartement,2,25.1
1449,1449,Appartement,4,87.7
1450,1450,Appartement,3,63.4
1451,1451,Appartement,1,28.4
1452,1452,Appartement,2,45.71
1453,1453,Maison,4,114.88
1454,1454,Appartement,4,83.76
1455,1455,Appartement,3,61.52
1456,1456,Appartement,2,30.67
1457,1457,Appartement,3,78.1
1458,1458,Maison,5,117.98
1459,1459,Appartement,2,38.2
1460,1460,Appartement,2,27.65
1461,1461,Appartement,3,58.26
1462,1462,Appartement,3,54.43
1463,1463,Appartement,2,31.82
1464,1464,Appartement,3,57.7
1465,1465,Appartement,3,60.04
1466,1466,Appartement,2,39.63
1467,1467,Appartement,4,75.42
1468,1468,Appartement,1,26.81
1469,1469,Appartement,3,66.13
1470,1470,Appartement,4,81.17
1471,1471,Appartement,1,29.92
1472,1472,Appartement,4,78.45
1473,1473,Appartement,2,39.95
1474,1474,Maison,5,96.39
1475,1475,Appartement,3,55.62
1476,1476,Appartement,4,140.1
1477,1477,Appartement,2,48.57
1478,1478,Appartement,1,34.8
1479,1479,Appartement,3,62.78
1480,1480,Appartement,3,43.32
1481,1481,Appartement,3,52.54
1482,1482,Appartement,2,33.5
1483,1483,Appartement,4,100.55
1484,1484,Appartement,4,82.24
1485,1485,Appartement,3,48.51
1486,1486,Appartement,1,41.19
1487,1487,Appartement,2,43.51
1488,1488,Appartement,3,46.82
1489,1489,Appartement,2,43.38
1490,1490,Maison,3,100.21
1491,1491,Appartement,3,61.05
1492,1492,Appartement,3,52.2
1493,1493,Appartement,3,51.51
1494,1494,Appartement,5,92.72
1495,1495,Appartement,4,85.65
1496,1496,Appartement,5,66.85
1497,1497,Appartement,3,52.53
1498,1498,Appartement,4,99.68
1499,1499,Appartement,3,58.52
1500,1500,Appartement,3,47.03
1501,1501,Appartement,2,54.4
1502,1502,Appartement,3,62.41
1503,1503,Appartement,4,86.97
1504,1504,Appartement,3,87.78
1505,1505,Appartement,3,94.68
1506,1506,Appartement,4,75.83
1507,1507,Appartement,1,50.82
1508,1508,Appartement,3,79.9
1509,1509,Appartement,2,50.74
1510,1510,Appartement,1,57.93
1511,1511,Appartement,3,62.82
1512,1512,Appartement,4,78.63
1513,1513,Appartement,2,66.09
1514,1514,Appartement,2,52.73
1515,1515,Appartement,3,70.4
1516,1516,Appartement,3,76.42
1517,1517,Appartement,2,66.8
1518,1518,Appartement,3,75.49
1519,1519,Appartement,4,84.12
1520,1520,Appartement,3,74.78
1521,1521,Appartement,4,94
1522,1522,Appartement,2,60.45
1523,1523,Appartement,4,108.6
1524,1524,Appartement,4,81.86
1525,1525,Appartement,3,75.21
1526,1526,Appartement,3,82.44
1527,1527,Maison,4,100
1528,1528,Appartement,6,171.58
1529,1529,Appartement,3,115
1530,1530,Appartement,4,62.74
1531,1531,Appartement,1,22.85
1532,1532,Appartement,1,21
1533,1533,Appartement,1,24.74
1534,1534,Appartement,2,38.77
1535,1535,Appartement,2,45.97
1536,1536,Appartement,2,40.84
1537,1537,Appartement,2,24.11
1538,1538,Appartement,2,53
1539,1539,Appartement,2,35
1540,1540,Appartement,1,43.12
1541,1541,Appartement,4,118.6
1542,1542,Appartement,1,25.76
1543,1543,Appartement,2,27
1544,1544,Appartement,2,44
1545,1545,Appartement,2,41.9
1546,1546,Appartement,2,43.44
1547,1547,Maison,1,37.22
1548,1548,Appartement,4,95.67
1549,1549,Appartement,3,73.9
1550,1550,Appartement,3,64.12
1551,1551,Appartement,3,38.18
1552,1552,Appartement,3,48.22
1553,1553,Appartement,1,16.76
1554,1554,Appartement,3,59.9
1555,1555,Appartement,2,48.35
1556,1556,Maison,4,71
1557,1557,Maison,3,42.17
1558,1558,Appartement,1,35.93
1559,1559,Appartement,3,75.68
1560,1560,Maison,3,24.05
1561,1561,Appartement,3,72.99
1562,1562,Appartement,2,28.37
1563,1563,Appartement,2,26.91
1564,1564,Appartement,4,98.23
1565,1565,Appartement,1,48.7
1566,1566,Maison,8,67.44
1567,1567,Appartement,2,42.26
1568,1568,Appartement,2,40.5
1569,1569,Appartement,2,28.15
1570,1570,Appartement,1,35.87
1571,1571,Appartement,1,20
1572,1572,Appartement,1,30.83
1573,1573,Appartement,3,62.31
1574,1574,Appartement,1,122.85
1575,1575,Appartement,1,30.04
1576,1576,Appartement,1,31.93
1577,1577,Appartement,2,31.78
1578,1578,Appartement,3,30.18
1579,1579,Appartement,5,204.47
1580,1580,Appartement,1,21.51
1581,1581,Appartement,1,36.39
1582,1582,Appartement,1,18.36
1583,1583,Appartement,1,23.56
1584,1584,Appartement,1,31.4
1585,1585,Appartement,1,34.9
1586,1586,Appartement,3,53.29
1587,1587,Appartement,3,76.19
1588,1588,Appartement,2,49.23
1589,1589,Appartement,2,44.13
1590,1590,Appartement,1,18.1
1591,1591,Appartement,2,39.24
1592,1592,Appartement,2,37.14
1593,1593,Appartement,1,18.48
1594,1594,Appartement,2,35.86
1595,1595,Appartement,2,39.8
1596,1596,Appartement,2,43.42
1597,1597,Appartement,1,23.95
1598,1598,Appartement,2,38.2
1599,1599,Appartement,1,20.04
1600,1600,Appartement,2,45.26
1601,1601,Appartement,2,21.68
1602,1602,Maison,2,38.95
1603,1603,Appartement,1,38.04
1604,1604,Appartement,2,42.69
1605,1605,Appartement,2,43.32
1606,1606,Appartement,4,69.04
